Age,Height,Weight,Sprint_40yd,Vertical_Jump,Bench_Press_Reps,Broad_Jump,BMI,Drafted,Pos_C,Pos_CB,Pos_DB,Pos_DE,Pos_DT,Pos_FB,Pos_FS,Pos_ILB,Pos_K,Pos_LS,Pos_OG,Pos_OLB,Pos_OT,Pos_P,Pos_QB,Pos_RB,Pos_S,Pos_SS,Pos_TE,Pos_WR,PosType_backs_receivers,PosType_defensive_back,PosType_defensive_lineman,PosType_kicking_specialist,PosType_line_backer,PosType_offensive_lineman,PosType_other_special
22.0,1.8288,95.70799007,4.44,90.17,27.0,304.8,28.61645087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.8288,88.90410452,4.44,97.79,20.0,309.88,26.58210602,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20.0,1.8034,92.07925111,4.4,91.44,25.0,317.5,28.31246274,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,1.8796,88.45051215,4.49,87.63,14.0,304.8,25.03626151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
21.0,1.9558,101.1510985,4.59,90.17,14.0,304.8,26.44366947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
21.0,1.905,97.06876718,4.47,86.36,10.0,302.26,26.74789156,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,2.0066,137.8920805,4.96,72.39,24.0,261.62,34.24661949,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23.0,1.8288,89.35769689,4.55,88.9,18.0,297.18,26.71772901,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23.0,1.8288,94.34721296,4.33,95.25,19.0,322.58,28.2095819,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20.0,1.8034,87.08973504,4.39,90.17,19.0,304.8,26.77828988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
23.0,1.778,97.06876718,4.43,85.09,29.0,294.64,30.70548776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
23.0,1.8796,114.3052772,4.67,90.17,26.0,289.56,32.35455334,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21.0,1.7526,87.99691978,4.48,88.9,22.0,292.1,28.64849789,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23.0,2.032,150.5926668,5.45,73.66,24.0,241.3,36.47173444,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21.0,1.8034,96.16158244,4.49,86.36,25.0,302.26,29.56769508,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
23.0,1.8796,110.2229459,4.76,86.36,27.0,284.48,31.19903357,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21.0,1.8288,83.00740371,4.52,90.17,14.0,304.8,24.81900715,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.8796,137.4384881,5.08,64.77,17.0,266.7,38.90249866,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,1.778,83.00740371,4.41,109.22,15.0,340.36,26.25749655,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,1.8288,144.695966,5.03,76.2,28.0,271.78,43.26373378,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,1.905,149.6854821,5.48,71.12,32.0,251.46,41.24674867,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,1.905,105.2334298,4.9,73.66,15.0,281.94,28.99771422,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21.0,1.8288,92.53284348,4.51,83.82,15.0,314.96,27.66708994,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,1.9304,102.0582833,4.83,77.47,19.0,293.37,27.38757885,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
22.0,1.8288,105.2334298,4.56,80.01,19.0,307.34,31.46453366,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23.0,1.8542,100.2439138,4.42,93.98,21.0,317.5,29.15713588,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
21.0,1.8542,96.16158244,4.51,91.44,14.0,304.8,27.96974121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.905,110.2229459,4.61,83.82,28.0,294.64,30.37260584,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
23.0,1.9812,103.8726527,4.51,85.09,17.0,299.72,26.46333559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.8034,89.81128926,4.52,87.63,17.0,309.88,27.61511144,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24.0,1.9812,139.2528576,5.06,85.09,27.0,271.78,35.47704815,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23.0,1.8796,102.0582833,4.7,78.74,25.0,269.24,28.88799405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23.0,1.905,116.1196467,4.75,87.63,22.0,302.26,31.99747776,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22.0,1.8288,101.6046909,4.37,93.98,24.0,292.1,30.37954974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
22.0,1.8796,102.965468,4.93,82.55,18.0,294.64,29.14477622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23.0,1.9558,143.3351889,5.26,86.36,26.0,279.4,37.47174687,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23.0,1.778,102.965468,4.55,93.98,19.0,307.34,32.5707744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
22.0,1.8796,95.2543977,4.3,97.79,16.0,320.04,26.96212778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.9304,113.8516849,4.63,78.74,22.0,287.02,30.55236574,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,1.8796,92.07925111,4.32,90.17,12.0,304.8,26.06339019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.9558,120.6555704,4.86,77.47,24.0,284.48,31.542673,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,1.8288,89.81128926,4.43,90.17,14.0,304.8,26.853352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
23.0,1.9558,142.4280042,5.2,64.77,24.0,238.76,37.23458391,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23.0,1.8034,89.81128926,4.46,85.09,15.0,299.72,27.61511144,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23.0,1.8542,105.6870222,4.65,78.74,12.0,307.34,30.74032878,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23.0,1.9304,111.1301307,4.68,83.82,21.0,294.64,29.8220303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22.0,1.9558,148.324705,5.48,68.58,15.0,256.54,38.77614312,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20.0,1.778,89.81128926,4.5,87.63,19.0,299.72,28.40975036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
21.0,1.8288,95.2543977,4.59,90.17,14.0,304.8,28.48082788,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.905,136.077711,4.83,83.82,34.0,274.32,37.49704425,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,1.7526,87.08973504,4.58,90.17,22.0,299.72,28.35315255,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,1.8542,94.34721296,4.47,85.09,19.0,312.42,27.44201024,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,1.8288,90.26488163,4.33,101.6,14.0,327.66,26.98897499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
21.0,1.8542,117.9340162,4.73,82.55,21.0,287.02,34.3025128,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23.0,1.9558,148.7782974,5.25,60.96,29.0,238.76,38.8947246,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.0,1.8542,137.8920805,5.19,78.74,33.0,254.0,40.10755343,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21.0,1.8542,97.52235955,4.54,90.17,14.0,304.8,28.36553943,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
23.0,1.9558,113.8516849,4.89,67.31,20.0,271.78,29.76395083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
21.0,1.8542,102.5118756,4.95,67.31,18.0,251.46,29.81679959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23.0,1.8542,110.6765383,4.7,90.17,27.0,302.26,32.19158894,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22.0,1.905,133.8097492,5.19,66.04,25.0,236.22,36.87209351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,1.8288,94.80080533,4.5,91.44,24.0,307.34,28.34520489,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
23.0,1.8796,94.80080533,4.49,95.25,13.0,327.66,26.8337367,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,1.8796,115.212462,4.52,93.98,25.0,314.96,32.61133551,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21.0,1.905,110.6765383,4.61,82.55,24.0,292.1,30.49759599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22.0,1.8288,96.16158244,4.55,87.63,21.0,294.64,28.75207386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
23.0,1.778,82.55381134,4.31,87.63,12.0,299.72,26.11401296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.9558,140.1600423,5.26,62.23,22.0,236.22,36.64167652,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21.0,1.9812,112.4909078,4.9,85.09,18.0,302.26,28.65898352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23.0,1.7526,85.72895793,4.45,76.2,13.0,279.4,27.91013454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.9304,136.9848957,5.01,78.74,27.0,281.94,36.76021694,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.0,1.9558,123.3771246,4.76,77.47,22.0,266.7,32.25416186,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,1.8542,140.6136347,4.93,81.28,36.0,261.62,40.89914988,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,1.905,98.88313666,4.47,93.98,23.0,314.96,27.24785215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.8796,104.7798375,4.49,86.36,19.0,312.42,29.65834056,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22.0,1.7526,84.82177319,4.47,100.33,18.0,327.66,27.6147892,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,1.8796,92.53284348,4.42,93.98,14.0,304.8,26.19178127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
21.0,1.9558,111.583723,4.49,104.14,23.0,312.42,29.17104345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22.0,1.7526,92.98643585,4.5,86.36,23.0,292.1,30.27289725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
22.0,1.8796,138.7992652,5.0,83.82,28.0,266.7,39.28767191,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,1.9558,140.1600423,5.3,76.2,21.0,254.0,36.64167652,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.0,1.905,119.2947933,4.63,100.33,31.0,292.1,32.87240879,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,1.9304,98.88313666,4.43,81.28,9.0,294.64,26.53552084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
21.0,1.8542,108.4085764,4.79,84.455,23.0,289.56,31.53192523,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22.0,1.8288,110.6765383,4.67,86.36,25.0,298.45000000000005,33.09200954,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22.0,1.8288,84.82177319,4.45,97.79,15.0,325.12,25.36149911,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,1.8034,88.45051215,4.4,91.44,15.0,304.8,27.19670066,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
23.0,1.8796,104.3262451,4.58,78.74,17.0,289.56,29.52994947,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23.0,1.9558,111.583723,4.82,83.82,17.0,294.64,29.17104345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22.0,1.8796,148.324705,5.19,81.28,27.0,243.84,41.98388469,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,1.9558,110.2229459,4.85,85.09,18.0,274.32,28.81529901,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22.0,1.8796,100.2439138,4.63,86.36,22.0,298.45000000000005,28.37442971,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22.0,1.9558,141.5208194,5.37,63.5,26.0,231.14,36.99742096,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21.0,1.905,136.077711,4.98,83.82,28.0,248.92,37.49704425,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,1.8796,101.6046909,4.62,88.9,13.0,292.1,28.75960297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.8542,108.4085764,4.62,101.6,34.0,312.42,31.53192523,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22.0,1.8034,87.99691978,4.46,85.09,10.0,297.18,27.0572304,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21.0,1.905,134.7169339,5.21,66.04,35.0,266.7,37.12207381,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.0,1.9304,112.9445001,4.59,86.36,23.0,292.1,30.30892059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
21.0,1.9304,160.571699,5.71,52.07,28.0,228.6,43.08979072,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,1.905,136.5313034,5.04,73.66,28.0,266.7,37.6220344,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,1.905,113.3980925,4.65,92.71,25.0,299.72,31.24753687,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22.0,1.8288,86.63614267,4.56,93.98,15.0,289.56,25.90399107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
24.0,1.9304,111.1301307,4.68,86.36,27.0,287.02,29.8220303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
21.0,1.905,142.4280042,5.12,73.66,34.0,248.92,39.24690631,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,1.8288,111.583723,4.64,92.71,24.0,309.88,33.36325552,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22.0,1.8034,88.90410452,4.37,87.63,18.0,299.72,27.33617092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
22.0,1.9558,142.4280042,5.18,68.58,29.0,243.84,37.23458391,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.0,1.905,95.2543977,4.39,86.36,16.0,312.42,26.24793097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.9812,146.5103355,5.46,59.69,22.0,233.68,37.32601483,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.0,1.9558,129.2738255,4.92,82.55,26.0,292.1,33.79572107,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,1.905,103.8726527,4.93,80.01,20.0,269.24,28.62274378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23.0,1.8796,95.70799007,4.58,91.44,14.0,292.1,27.09051887,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.905,98.42954429,4.43,87.63,15.0,314.96,27.12286201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.905,100.6975061,4.76,78.74,18.0,281.94,27.74781274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
21.0,1.9304,127.459456,4.82,88.9,21.0,297.18,34.20404292,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,1.8542,111.1301307,4.71,92.71,22.0,292.1,32.32352168,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21.0,1.8034,84.82177319,4.41,90.17,14.0,304.8,26.08093858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
23.0,1.9812,101.1510985,4.9,72.39,18.0,274.32,25.76997309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22.0,1.905,104.3262451,4.6,74.93,18.0,279.4,28.74773392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
21.0,1.8034,85.27536556,4.5,92.71,2.0,309.88,26.22040884,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,1.9812,122.4699399,4.92,82.55,20.0,292.1,31.20131271,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,1.8034,93.44002822,4.44,95.25,14.0,302.26,28.73087352,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21.0,1.9558,118.3876086,4.66,88.9,20.0,287.02,30.94976561,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
21.0,1.8542,132.9025644,4.75,83.82,34.0,297.18,38.65629327,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,1.8288,87.08973504,4.37,93.98,15.0,322.58,26.03961406,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24.0,1.8034,87.54332741,4.6,92.71,16.0,294.64,26.91776014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20.0,1.8796,93.89362059,4.66,83.82,9.0,292.1,26.57695453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
21.0,1.9812,125.6450865,4.68,80.01,21.0,281.94,32.01023563,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,1.8796,111.583723,4.68,78.74,19.0,279.4,31.58420683,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.0,1.8034,87.54332741,4.52,88.9,18.0,317.5,26.91776014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,1.905,142.8815966,5.22,67.31,33.0,256.54,39.37189646,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23.0,1.8542,97.97595192,4.79,78.74,18.0,289.56,28.49747217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22.0,2.0066,135.6241186,4.98,91.44,26.0,284.48,33.68335272,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,1.8288,102.0582833,4.49,104.14,21.0,314.96,30.51517273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
21.0,1.905,97.52235955,4.46,91.44,16.0,309.88,26.87288171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
23.0,1.778,95.70799007,4.56,86.36,19.0,307.34,30.275037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
21.0,1.8288,96.16158244,4.62,95.25,14.0,299.72,28.75207386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
23.0,1.8796,107.0477993,4.71,95.25,24.0,304.8,30.30029598,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21.0,1.8796,102.0582833,4.52,90.17,14.0,304.8,28.88799405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.778,92.53284348,4.52,90.17,15.0,309.88,29.27065189,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,2.032,143.3351889,5.2,74.93,29.0,264.16,34.7140605,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21.0,1.8288,93.89362059,4.32,90.17,15.0,304.8,28.07395891,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,1.905,136.077711,5.19,68.58,24.0,256.54,37.49704425,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23.0,1.7526,84.36818082,4.75,83.82,15.0,297.18,27.46711653,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23.0,1.9304,140.6136347,5.28,68.58,27.0,256.54,37.73399752,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21.0,1.9304,138.7992652,5.25,74.93,35.0,236.22,37.24710723,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.0,1.905,107.0477993,4.71,97.79,18.0,292.1,29.49767481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
